mode,seed,method,episode,scope,version,x,action,reward,certified,wrong_certificate,phase,live_hypotheses
hidden_shift,19,lookup_bounded_24,198,public-system-0,v1,3,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,199,public-system-0,v1,0,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,200,public-system-0,v1,6,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,201,public-system-0,v1,6,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,202,public-system-0,v1,1,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,203,public-system-0,v1,1,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,204,public-system-1,v1,0,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,205,public-system-1,v1,3,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,206,public-system-1,v1,6,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,207,public-system-1,v1,0,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,208,public-system-1,v1,4,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,209,public-system-1,v1,4,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,210,public-system-1,v1,6,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,211,public-system-1,v1,0,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,212,public-system-1,v1,2,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,213,public-system-1,v1,5,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,214,public-system-1,v1,3,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,215,public-system-1,v1,5,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,216,public-system-2,v1,3,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,217,public-system-2,v1,5,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,218,public-system-2,v1,2,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,219,public-system-2,v1,2,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,220,public-system-2,v1,2,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,221,public-system-2,v1,1,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,222,public-system-2,v1,3,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,223,public-system-2,v1,6,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,224,public-system-2,v1,6,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,225,public-system-2,v1,2,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,226,public-system-2,v1,5,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,227,public-system-2,v1,0,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,228,public-system-3,v1,5,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,229,public-system-3,v1,5,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,230,public-system-3,v1,5,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,231,public-system-3,v1,4,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,232,public-system-3,v1,3,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,233,public-system-3,v1,3,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,234,public-system-3,v1,4,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,235,public-system-3,v1,0,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,236,public-system-3,v1,6,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,237,public-system-3,v1,2,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,238,public-system-3,v1,0,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,239,public-system-3,v1,2,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,240,public-system-0,v1,3,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,241,public-system-0,v1,2,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,242,public-system-0,v1,3,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,243,public-system-0,v1,4,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,244,public-system-0,v1,5,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,245,public-system-0,v1,2,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,246,public-system-0,v1,0,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,247,public-system-0,v1,2,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,248,public-system-0,v1,2,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,249,public-system-0,v1,2,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,250,public-system-0,v1,0,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,251,public-system-0,v1,1,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,252,public-system-1,v1,3,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,253,public-system-1,v1,0,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,254,public-system-1,v1,1,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,255,public-system-1,v1,1,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,256,public-system-1,v1,3,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,257,public-system-1,v1,5,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,258,public-system-1,v1,5,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,259,public-system-1,v1,4,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,260,public-system-1,v1,0,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,261,public-system-1,v1,5,2,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,262,public-system-1,v1,4,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,263,public-system-1,v1,4,2,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,264,public-system-2,v1,0,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,265,public-system-2,v1,6,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,266,public-system-2,v1,0,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,267,public-system-2,v1,4,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,268,public-system-2,v1,3,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,269,public-system-2,v1,0,2,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,270,public-system-2,v1,5,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,271,public-system-2,v1,5,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,272,public-system-2,v1,1,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,273,public-system-2,v1,4,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,274,public-system-2,v1,2,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,275,public-system-2,v1,1,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,276,public-system-3,v1,4,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,277,public-system-3,v1,5,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,278,public-system-3,v1,4,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,279,public-system-3,v1,6,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,280,public-system-3,v1,0,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,281,public-system-3,v1,2,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,282,public-system-3,v1,1,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,283,public-system-3,v1,1,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,284,public-system-3,v1,1,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,285,public-system-3,v1,2,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,286,public-system-3,v1,0,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,287,public-system-3,v1,4,2,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,288,public-system-0,v1,6,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,289,public-system-0,v1,3,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,290,public-system-0,v1,1,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,291,public-system-0,v1,0,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,292,public-system-0,v1,5,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,293,public-system-0,v1,3,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,294,public-system-0,v1,2,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,295,public-system-0,v1,4,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,296,public-system-0,v1,3,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,297,public-system-0,v1,4,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,298,public-system-0,v1,1,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,299,public-system-0,v1,2,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,300,public-system-1,v1,5,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,301,public-system-1,v1,6,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,302,public-system-1,v1,0,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,303,public-system-1,v1,5,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,304,public-system-1,v1,1,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,305,public-system-1,v1,2,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,306,public-system-1,v1,1,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,307,public-system-1,v1,2,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,308,public-system-1,v1,3,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,309,public-system-1,v1,4,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,310,public-system-1,v1,1,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,311,public-system-1,v1,4,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,312,public-system-2,v1,3,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,313,public-system-2,v1,2,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,314,public-system-2,v1,0,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,315,public-system-2,v1,4,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,316,public-system-2,v1,6,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,317,public-system-2,v1,6,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,318,public-system-2,v1,3,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,319,public-system-2,v1,0,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,320,public-system-2,v1,1,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,321,public-system-2,v1,4,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,322,public-system-2,v1,0,2,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,323,public-system-2,v1,3,2,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,324,public-system-3,v1,1,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,325,public-system-3,v1,3,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,326,public-system-3,v1,4,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,327,public-system-3,v1,2,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,328,public-system-3,v1,3,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,329,public-system-3,v1,2,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,330,public-system-3,v1,3,2,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,331,public-system-3,v1,0,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,332,public-system-3,v1,4,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,333,public-system-3,v1,3,3,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,334,public-system-3,v1,0,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,335,public-system-3,v1,4,2,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,336,public-system-0,v1,1,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,337,public-system-0,v1,5,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,338,public-system-0,v1,2,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,339,public-system-0,v1,4,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,340,public-system-0,v1,1,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,341,public-system-0,v1,0,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,342,public-system-0,v1,6,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,343,public-system-0,v1,3,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,344,public-system-0,v1,3,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,345,public-system-0,v1,5,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,346,public-system-0,v1,1,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,347,public-system-0,v1,5,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,348,public-system-1,v1,4,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,349,public-system-1,v1,1,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,350,public-system-1,v1,1,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,351,public-system-1,v1,3,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,352,public-system-1,v1,1,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,353,public-system-1,v1,5,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,354,public-system-1,v1,4,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,355,public-system-1,v1,3,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,356,public-system-1,v1,0,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,357,public-system-1,v1,2,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,358,public-system-1,v1,6,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,359,public-system-1,v1,3,2,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,360,public-system-2,v1,3,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,361,public-system-2,v1,4,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,362,public-system-2,v1,0,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,363,public-system-2,v1,4,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,364,public-system-2,v1,5,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,365,public-system-2,v1,0,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,366,public-system-2,v1,5,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,367,public-system-2,v1,1,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,368,public-system-2,v1,6,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,369,public-system-2,v1,6,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,370,public-system-2,v1,0,2,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,371,public-system-2,v1,2,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,372,public-system-3,v1,1,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,373,public-system-3,v1,3,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,374,public-system-3,v1,1,1,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,375,public-system-3,v1,5,0,1,0,0,late,0
hidden_shift,19,lookup_bounded_24,376,public-system-3,v1,4,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,377,public-system-3,v1,3,1,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,378,public-system-3,v1,2,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,379,public-system-3,v1,3,2,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,380,public-system-3,v1,3,3,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,381,public-system-3,v1,6,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,382,public-system-3,v1,0,0,0,0,0,late,0
hidden_shift,19,lookup_bounded_24,383,public-system-3,v1,1,1,1,0,0,late,0
hidden_shift,19,lookup_full,0,public-system-0,v1,4,0,0,0,0,early,0
hidden_shift,19,lookup_full,1,public-system-0,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_full,2,public-system-0,v1,4,1,0,0,0,early,0
hidden_shift,19,lookup_full,3,public-system-0,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_full,4,public-system-0,v1,4,2,0,0,0,early,0
hidden_shift,19,lookup_full,5,public-system-0,v1,2,1,0,0,0,early,0
hidden_shift,19,lookup_full,6,public-system-0,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_full,7,public-system-0,v1,2,2,0,0,0,early,0
hidden_shift,19,lookup_full,8,public-system-0,v1,3,0,0,0,0,early,0
hidden_shift,19,lookup_full,9,public-system-0,v1,2,3,0,0,0,early,0
hidden_shift,19,lookup_full,10,public-system-0,v1,2,4,0,0,0,early,0
hidden_shift,19,lookup_full,11,public-system-0,v1,6,0,0,0,0,early,0
hidden_shift,19,lookup_full,12,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_full,13,public-system-1,v1,6,0,0,0,0,early,0
hidden_shift,19,lookup_full,14,public-system-1,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_full,15,public-system-1,v1,2,1,0,0,0,early,0
hidden_shift,19,lookup_full,16,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_full,17,public-system-1,v1,4,0,0,0,0,early,0
hidden_shift,19,lookup_full,18,public-system-1,v1,4,1,0,0,0,early,0
hidden_shift,19,lookup_full,19,public-system-1,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_full,20,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_full,21,public-system-1,v1,1,1,0,0,0,early,0
hidden_shift,19,lookup_full,22,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_full,23,public-system-1,v1,4,2,0,0,0,early,0
hidden_shift,19,lookup_full,24,public-system-2,v1,3,0,0,0,0,early,0
hidden_shift,19,lookup_full,25,public-system-2,v1,3,1,0,0,0,early,0
hidden_shift,19,lookup_full,26,public-system-2,v1,6,0,0,0,0,early,0
hidden_shift,19,lookup_full,27,public-system-2,v1,5,0,0,0,0,early,0
hidden_shift,19,lookup_full,28,public-system-2,v1,0,0,0,0,0,early,0
hidden_shift,19,lookup_full,29,public-system-2,v1,6,1,0,0,0,early,0
hidden_shift,19,lookup_full,30,public-system-2,v1,0,1,1,0,0,early,0
hidden_shift,19,lookup_full,31,public-system-2,v1,3,2,1,0,0,early,0
hidden_shift,19,lookup_full,32,public-system-2,v1,0,1,1,0,0,early,0
hidden_shift,19,lookup_full,33,public-system-2,v1,0,1,1,0,0,early,0
hidden_shift,19,lookup_full,34,public-system-2,v1,4,0,1,0,0,early,0
hidden_shift,19,lookup_full,35,public-system-2,v1,5,1,0,0,0,early,0
hidden_shift,19,lookup_full,36,public-system-3,v1,3,0,1,0,0,early,0
hidden_shift,19,lookup_full,37,public-system-3,v1,6,0,0,0,0,early,0
hidden_shift,19,lookup_full,38,public-system-3,v1,6,1,0,0,0,early,0
hidden_shift,19,lookup_full,39,public-system-3,v1,3,0,1,0,0,early,0
hidden_shift,19,lookup_full,40,public-system-3,v1,3,0,1,0,0,early,0
hidden_shift,19,lookup_full,41,public-system-3,v1,5,0,0,0,0,early,0
hidden_shift,19,lookup_full,42,public-system-3,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_full,43,public-system-3,v1,4,0,0,0,0,early,0
hidden_shift,19,lookup_full,44,public-system-3,v1,4,1,0,0,0,early,0
hidden_shift,19,lookup_full,45,public-system-3,v1,6,2,0,0,0,early,0
hidden_shift,19,lookup_full,46,public-system-3,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_full,47,public-system-3,v1,6,3,0,0,0,early,0
hidden_shift,19,lookup_full,48,public-system-0,v1,5,0,0,0,0,early,0
hidden_shift,19,lookup_full,49,public-system-0,v1,3,1,0,0,0,early,0
hidden_shift,19,lookup_full,50,public-system-0,v1,1,1,0,0,0,early,0
hidden_shift,19,lookup_full,51,public-system-0,v1,6,1,1,0,0,early,0
hidden_shift,19,lookup_full,52,public-system-0,v1,4,3,1,0,0,early,0
hidden_shift,19,lookup_full,53,public-system-0,v1,4,3,1,0,0,early,0
hidden_shift,19,lookup_full,54,public-system-0,v1,5,1,0,0,0,early,0
hidden_shift,19,lookup_full,55,public-system-0,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_full,56,public-system-0,v1,6,1,1,0,0,early,0
hidden_shift,19,lookup_full,57,public-system-0,v1,1,2,0,0,0,early,0
hidden_shift,19,lookup_full,58,public-system-0,v1,3,2,0,0,0,early,0
hidden_shift,19,lookup_full,59,public-system-0,v1,1,3,0,0,0,early,0
hidden_shift,19,lookup_full,60,public-system-1,v1,1,2,0,0,0,early,0
hidden_shift,19,lookup_full,61,public-system-1,v1,1,3,0,0,0,early,0
hidden_shift,19,lookup_full,62,public-system-1,v1,5,0,0,0,0,early,0
hidden_shift,19,lookup_full,63,public-system-1,v1,3,0,0,0,0,early,0
hidden_shift,19,lookup_full,64,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_full,65,public-system-1,v1,4,3,0,0,0,early,0
hidden_shift,19,lookup_full,66,public-system-1,v1,5,1,0,0,0,early,0
hidden_shift,19,lookup_full,67,public-system-1,v1,3,1,1,0,0,early,0
hidden_shift,19,lookup_full,68,public-system-1,v1,0,0,1,0,0,early,0
hidden_shift,19,lookup_full,69,public-system-1,v1,3,1,1,0,0,early,0
hidden_shift,19,lookup_full,70,public-system-1,v1,3,1,1,0,0,early,0
hidden_shift,19,lookup_full,71,public-system-1,v1,4,4,0,0,0,early,0
hidden_shift,19,lookup_full,72,public-system-2,v1,0,1,1,0,0,early,0
hidden_shift,19,lookup_full,73,public-system-2,v1,4,0,1,0,0,early,0
hidden_shift,19,lookup_full,74,public-system-2,v1,3,2,1,0,0,early,0
hidden_shift,19,lookup_full,75,public-system-2,v1,6,2,0,0,0,early,0
hidden_shift,19,lookup_full,76,public-system-2,v1,4,0,1,0,0,early,0
hidden_shift,19,lookup_full,77,public-system-2,v1,3,2,1,0,0,early,0
hidden_shift,19,lookup_full,78,public-system-2,v1,2,0,0,0,0,early,0
hidden_shift,19,lookup_full,79,public-system-2,v1,3,2,1,0,0,early,0
hidden_shift,19,lookup_full,80,public-system-2,v1,4,0,1,0,0,early,0
hidden_shift,19,lookup_full,81,public-system-2,v1,6,3,1,0,0,early,0
hidden_shift,19,lookup_full,82,public-system-2,v1,1,0,0,0,0,early,0
hidden_shift,19,lookup_full,83,public-system-2,v1,0,1,1,0,0,early,0
hidden_shift,19,lookup_full,84,public-system-3,v1,1,1,0,0,0,early,0
hidden_shift,19,lookup_full,85,public-system-3,v1,0,0,0,0,0,early,0
hidden_shift,19,lookup_full,86,public-system-3,v1,0,1,0,0,0,early,0
hidden_shift,19,lookup_full,87,public-system-3,v1,3,0,1,0,0,early,0
hidden_shift,19,lookup_full,88,public-system-3,v1,3,0,1,0,0,early,0
hidden_shift,19,lookup_full,89,public-system-3,v1,3,0,1,0,0,early,0
hidden_shift,19,lookup_full,90,public-system-3,v1,0,2,1,0,0,early,0
hidden_shift,19,lookup_full,91,public-system-3,v1,5,1,1,0,0,early,0
hidden_shift,19,lookup_full,92,public-system-3,v1,5,1,1,0,0,early,0
hidden_shift,19,lookup_full,93,public-system-3,v1,5,1,1,0,0,early,0
hidden_shift,19,lookup_full,94,public-system-3,v1,2,1,0,0,0,early,0
hidden_shift,19,lookup_full,95,public-system-3,v1,1,2,0,0,0,early,0
hidden_shift,19,lookup_full,96,public-system-0,v1,3,3,0,0,0,early,0
